term,log_odds,corpus 1,corpus 2,count 1,count 2
israel,0.4165767843446529,trump,harris,1,0
us,0.4165767843446529,trump,harris,1,0
motivated,0.4165767843446529,trump,harris,1,0
useless,0.4165767843446529,trump,harris,1,0
thin,0.4165767843446529,trump,harris,1,0
mid,0.4165767843446529,trump,harris,1,0
lively,0.4165767843446529,trump,harris,1,0
worker,0.4165767843446529,trump,harris,1,0
tournament,0.4165767843446529,trump,harris,1,0
lonely,0.4165767843446529,trump,harris,1,0
thing,0.4165767843446529,trump,harris,1,0
looking,0.4165767843446529,trump,harris,1,0
knowledgeable,0.4165767843446529,trump,harris,1,0
rebellious,0.4165767843446529,trump,harris,1,0
weekly,0.4165767843446529,trump,harris,1,0
thought,0.4165767843446529,trump,harris,1,0
limitless,0.4165767843446529,trump,harris,1,0
stunning,0.4165767843446529,trump,harris,1,0
reclusive,0.4165767843446529,trump,harris,1,0
judicial,0.4165767843446529,trump,harris,1,0
sore,0.4165767843446529,trump,harris,1,0
wounded,0.4165767843446529,trump,harris,1,0
limestone,0.4165767843446529,trump,harris,1,0
resilient,0.4165767843446529,trump,harris,1,0
recusal,0.4165767843446529,trump,harris,1,0
manufacturing,0.4165767843446529,trump,harris,1,0
stuck,0.4165767843446529,trump,harris,1,0
snick,0.4165767843446529,trump,harris,1,0
relaxed,0.4165767843446529,trump,harris,1,0
smooth,0.4165767843446529,trump,harris,1,0
lightweight,0.4165767843446529,trump,harris,1,0
subdued,0.4165767843446529,trump,harris,1,0
yous,0.4165767843446529,trump,harris,1,0
latin,0.4165767843446529,trump,harris,1,0
vetted,0.4165767843446529,trump,harris,1,0
slow,0.4165767843446529,trump,harris,1,0
slight,0.4165767843446529,trump,harris,1,0
latter,0.4165767843446529,trump,harris,1,0
rougher,0.4165767843446529,trump,harris,1,0
multifamily,0.4165767843446529,trump,harris,1,0
plush,0.4165767843446529,trump,harris,1,0
scary,0.4165767843446529,trump,harris,1,0
sean,0.4165767843446529,trump,harris,1,0
unequal,0.4165767843446529,trump,harris,1,0
plated,0.4165767843446529,trump,harris,1,0
physical,0.4165767843446529,trump,harris,1,0
putrid,0.4165767843446529,trump,harris,1,0
sweeter,0.4165767843446529,trump,harris,1,0
rifle,0.4165767843446529,trump,harris,1,0
petrified,0.4165767843446529,trump,harris,1,0
peruvian,0.4165767843446529,trump,harris,1,0
seething,0.4165767843446529,trump,harris,1,0
uneven,0.4165767843446529,trump,harris,1,0
selective,0.4165767843446529,trump,harris,1,0
perilous,0.4165767843446529,trump,harris,1,0
sweeping,0.4165767843446529,trump,harris,1,0
